Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-05-10,31.184,31.265,31.102,31.198
2012-05-11,31.199,31.234,31.072,31.092
2012-05-14,31.108,31.251,31.094,31.219
2012-05-15,31.218,31.227,31.085,31.121
2012-05-16,31.122,31.122,30.945,30.972
2012-05-17,30.972,30.987,30.695,30.701
2012-05-18,30.704,30.78,30.623,30.679
2012-05-21,30.673,30.735,30.638,30.675
2012-05-22,30.677,30.734,30.606,30.698
2012-05-23,30.698,30.714,30.546,30.611
2012-05-24,30.611,30.662,30.554,30.614
2012-05-25,30.614,30.652,30.54,30.628
2012-05-28,30.612,30.684,30.591,30.624
2012-05-29,30.627,30.687,30.546,30.588
2012-05-30,30.588,30.594,30.355,30.372
2012-05-31,30.367,30.402,30.124,30.191
2012-06-01,30.191,30.196,29.956,30.023
2012-06-04,30.052,30.095,30.012,30.035
2012-06-05,30.035,30.092,29.973,30.077
2012-06-06,30.077,30.314,30.067,30.215
2012-06-07,30.215,30.413,30.131,30.331
2012-06-08,30.331,30.332,30.144,30.235
2012-06-11,30.231,30.396,30.229,30.279
2012-06-12,30.279,30.475,30.241,30.444
2012-06-13,30.444,30.473,30.266,30.273
2012-06-14,30.273,30.348,30.203,30.302
2012-06-15,30.302,30.569,30.141,30.569
2012-06-18,30.53,30.575,30.451,30.551
2012-06-19,30.552,30.612,30.443,30.569
2012-06-20,30.569,30.644,30.457,30.552
2012-06-21,30.552,30.629,30.461,30.493
2012-06-22,30.493,30.564,30.435,30.47
2012-06-25,30.481,30.504,30.411,30.458
2012-06-26,30.457,30.598,30.441,30.583
2012-06-27,30.583,30.586,30.447,30.478
2012-06-28,30.478,30.541,30.347,30.388
2012-06-29,30.388,30.616,30.375,30.599
2012-07-02,30.573,30.669,30.482,30.616
2012-07-03,30.616,30.655,30.569,30.602
2012-07-04,30.603,30.609,30.462,30.491
2012-07-05,30.49,30.549,30.422,30.468
2012-07-06,30.467,30.531,30.432,30.474
2012-07-09,30.474,30.551,30.449,30.52
2012-07-10,30.52,30.564,30.477,30.551
2012-07-11,30.552,30.658,30.53,30.558
2012-07-12,30.558,30.579,30.373,30.426
2012-07-13,30.423,30.677,30.406,30.668
2012-07-16,30.672,30.763,30.595,30.741
2012-07-17,30.741,30.796,30.664,30.764
2012-07-18,30.766,30.794,30.678,30.77
2012-07-19,30.77,30.926,30.737,30.894
2012-07-20,30.894,30.9,30.778,30.807
2012-07-23,30.804,30.812,30.587,30.597
2012-07-24,30.597,30.699,30.57,30.645
2012-07-25,30.643,30.685,30.497,30.544
2012-07-26,30.545,30.846,30.501,30.806
2012-07-27,30.806,30.934,30.777,30.918
2012-07-30,30.897,30.899,30.794,30.861
2012-07-31,30.864,30.894,30.69,30.761
2012-08-01,30.758,30.772,30.561,30.573
2012-08-02,30.574,30.693,30.513,30.558
2012-08-03,30.559,30.673,30.534,30.628
2012-08-06,30.628,30.65,30.47,30.536
2012-08-07,30.54,30.68,30.481,30.597
2012-08-08,30.597,30.714,30.512,30.687
2012-08-09,30.688,30.729,30.662,30.703
2012-08-10,30.703,30.823,30.617,30.801
2012-08-13,30.787,30.799,30.733,30.757
2012-08-14,30.757,30.827,30.75,30.778
2012-08-15,30.778,30.859,30.739,30.825
2012-08-16,30.826,30.921,30.77,30.89
2012-08-17,30.89,30.893,30.8,30.84
2012-08-20,30.84,30.876,30.815,30.853
2012-08-21,30.854,30.923,30.839,30.879
2012-08-22,30.878,30.993,30.854,30.988
2012-08-23,30.988,31.019,30.906,30.913
2012-08-24,30.912,30.949,30.853,30.859
2012-08-27,30.884,30.891,30.83,30.845
2012-08-28,30.846,30.864,30.769,30.835
2012-08-29,30.835,30.92,30.826,30.89
2012-08-30,30.891,30.959,30.8,30.822
2012-08-31,30.821,30.938,30.797,30.913
2012-09-03,30.931,30.972,30.883,30.931
2012-09-04,30.931,30.99,30.907,30.937
2012-09-05,30.936,31.029,30.89,30.969
2012-09-06,30.969,31.056,30.941,31.032
2012-09-07,31.032,31.108,30.971,31.003
2012-09-10,31.02,31.047,30.94,31.007
2012-09-11,31.007,31.084,30.999,31.062
2012-09-12,31.062,31.154,31.055,31.11
2012-09-13,31.11,31.156,31.059,31.119
2012-09-14,31.119,31.255,31.111,31.189
2012-09-17,31.203,31.294,31.172,31.265
2012-09-18,31.265,31.32,31.234,31.291
2012-09-19,31.291,31.346,31.207,31.236
2012-09-20,31.235,31.286,31.178,31.28
2012-09-21,31.281,31.401,31.278,31.295
2012-09-24,31.325,31.334,31.254,31.304
2012-09-25,31.304,31.394,31.249,31.271
2012-09-26,31.271,31.298,31.196,31.24
2012-09-27,31.24,31.354,31.238,31.334
2012-09-28,31.334,31.381,31.163,31.224
2012-10-01,31.238,31.25,31.156,31.171
2012-10-02,31.171,31.229,31.14,31.153
2012-10-03,31.154,31.187,31.068,31.083
2012-10-04,31.083,31.224,31.076,31.213
2012-10-05,31.213,31.261,31.087,31.092
2012-10-08,31.106,31.119,30.903,30.911
2012-10-09,30.911,30.961,30.901,30.945
2012-10-10,30.945,30.984,30.925,30.951
2012-10-11,30.95,31.003,30.936,30.99
2012-10-12,30.99,31.041,30.932,31.012
2012-10-15,31.035,31.048,30.967,31.038
2012-10-16,31.038,31.075,31.006,31.017
2012-10-17,31.016,31.103,31.006,31.053
2012-10-18,31.053,31.115,30.907,30.92
2012-10-19,30.92,30.967,30.863,30.877
2012-10-22,30.883,30.972,30.85,30.892
2012-10-23,30.892,30.92,30.781,30.837
2012-10-24,30.837,31.026,30.805,31.007
2012-10-25,31.005,31.233,30.992,31.215
2012-10-26,31.215,31.225,31.119,31.146
2012-10-29,31.13,31.142,31.01,31.048
2012-10-30,31.047,31.091,31.014,31.085
2012-10-31,31.085,31.204,31.063,31.192
2012-11-01,31.19,31.293,31.179,31.211
2012-11-02,31.211,31.228,31.086,31.107
2012-11-05,31.119,31.136,31.021,31.05
2012-11-06,31.05,31.095,31.035,31.076
2012-11-07,31.076,31.112,31.034,31.061
2012-11-08,31.061,31.115,30.996,31.055
